Time (ms),Brass 500 PSI,Brass 1600 PSI
956,156.9214,449.4141
957,156.9214,449.4141
958,156.9214,454.2969
959,157.2266,447.4609
960,157.2266,447.4609
961,156.9214,450.3906
962,156.9214,447.4609
963,156.9214,449.4141
964,156.9214,449.4141
965,156.9214,448.4375
966,156.9214,450.3906
967,156.9214,448.4375
968,156.9214,449.4141
969,156.9214,450.3906
970,156.9214,447.4609
971,156.9214,449.4141
972,156.9214,449.4141
973,156.9214,450.3906
974,157.2266,449.4141
975,156.9214,448.4375
976,156.9214,447.4609
977,156.9214,450.3906
978,156.9214,449.4141
979,156.9214,451.3672
980,156.9214,450.3906
981,156.9214,447.4609
982,156.9214,449.4141
983,156.9214,449.4141
984,157.2266,448.4375
985,156.9214,449.4141
986,156.9214,449.4141
987,156.9214,447.4609
988,156.9214,448.4375
989,156.9214,449.4141
990,156.9214,449.4141
991,156.9214,449.4141
992,157.2266,447.4609
993,156.9214,449.4141
994,156.9214,449.4141
995,156.9214,448.4375
996,156.9214,449.4141
997,156.9214,449.4141
998,156.6162,449.4141
999,156.9214,449.4141
1000,156.9214,447.4609
1001,156.9214,447.4609
1002,157.2266,450.3906
1003,156.9214,449.4141
1004,156.9214,449.4141
1005,156.9214,449.4141
1006,156.9214,447.4609
1007,156.9214,449.4141
1008,156.9214,450.3906
1009,157.2266,448.4375
1010,156.9214,449.4141
1011,156.9214,449.4141
1012,157.2266,447.4609
1013,157.2266,448.4375
1014,156.9214,448.4375
1015,156.9214,450.3906
1016,156.9214,450.3906
1017,156.9214,449.4141
1018,156.9214,448.4375
1019,156.9214,449.4141
1020,157.2266,449.4141
1021,156.9214,449.4141
1022,157.2266,449.4141
1023,156.9214,449.4141
1024,157.2266,450.3906
1025,156.9214,447.4609
1026,156.9214,448.4375
1027,156.9214,449.4141
1028,156.9214,450.3906
1029,156.9214,449.4141
1030,157.5317,449.4141
1031,157.2266,449.4141
1032,156.9214,450.3906
1033,156.9214,449.4141
1034,156.9214,448.4375
1035,156.9214,451.3672
1036,156.9214,448.4375
1037,156.9214,449.4141
1038,156.9214,448.4375
1039,156.9214,448.4375
1040,156.9214,450.3906
1041,156.6162,449.4141
1042,156.9214,447.4609
1043,157.2266,450.3906
1044,156.9214,449.4141
1045,157.2266,449.4141
1046,156.9214,449.4141
1047,156.9214,449.4141
1048,157.2266,450.3906
1049,156.9214,449.4141
1050,157.2266,448.4375
1051,157.2266,449.4141
1052,156.9214,449.4141
1053,156.9214,450.3906
1054,156.9214,448.4375
1055,156.9214,449.4141
1056,156.9214,449.4141
1057,156.6162,450.3906
1058,156.9214,449.4141
1059,156.9214,447.4609
1060,156.9214,450.3906
1061,157.2266,448.4375
1062,156.9214,449.4141
1063,156.9214,449.4141
1064,156.9214,448.4375
1065,156.9214,450.3906
1066,156.9214,449.4141
1067,156.9214,447.4609
1068,156.9214,451.3672
1069,156.9214,450.3906
1070,156.9214,460.1563
1071,156.9214,449.4141
1072,156.9214,449.4141
1073,156.9214,451.3672
1074,156.9214,449.4141
1075,156.9214,449.4141
1076,156.9214,450.3906
1077,156.9214,449.4141
1078,156.9214,449.4141
1079,156.9214,447.4609
1080,156.9214,449.4141
1081,156.9214,450.3906
1082,156.9214,449.4141
1083,156.9214,448.4375
1084,157.2266,448.4375
1085,156.9214,450.3906
1086,157.2266,448.4375
1087,156.9214,449.4141
1088,156.6162,449.4141
1089,156.9214,449.4141
1090,156.9214,449.4141
1091,156.9214,447.4609
1092,157.2266,449.4141
1093,156.9214,450.3906
1094,156.9214,450.3906
1095,156.9214,450.3906
1096,156.9214,449.4141
1097,156.9214,447.4609
1098,157.2266,450.3906
1099,156.9214,448.4375
1100,157.2266,449.4141
1101,156.9214,451.3672
1102,156.9214,447.4609
1103,156.9214,448.4375
1104,156.9214,449.4141
1105,156.9214,449.4141
1106,156.9214,450.3906
1107,156.9214,447.4609
1108,156.9214,447.4609
1109,156.9214,450.3906
1110,156.9214,449.4141
1111,156.9214,447.4609
1112,156.9214,450.3906
1113,156.9214,450.3906
1114,156.9214,449.4141
1115,159.3628,449.4141
1116,156.9214,447.4609
1117,157.2266,449.4141
1118,156.9214,449.4141
1119,156.9214,449.4141
1120,160.2783,449.4141
1121,156.9214,448.4375
1122,160.2783,448.4375
1123,156.9214,449.4141
1124,157.2266,447.4609
1125,156.9214,449.4141
1126,156.9214,450.3906
1127,156.9214,447.4609
1128,156.9214,447.4609
1129,157.2266,449.4141
1130,157.2266,449.4141
1131,157.2266,449.4141
1132,156.9214,447.4609
1133,156.9214,447.4609
1134,156.9214,450.3906
1135,156.6162,447.4609
1136,156.9214,449.4141
1137,156.9214,450.3906
1138,156.9214,450.3906
1139,156.9214,449.4141
1140,156.9214,448.4375
1141,156.9214,448.4375
1142,156.9214,450.3906
1143,156.9214,449.4141
