Time (ms),Brass 500 PSI,Brass 1600 PSI
1149,159.668,793.1641
1150,159.9731,792.1875
1151,159.9731,791.2109
1152,159.9731,792.1875
1153,159.9731,791.2109
1154,159.9731,793.1641
1155,159.9731,791.2109
1156,159.9731,792.1875
1157,160.2783,793.1641
1158,159.3628,792.1875
1159,159.9731,793.1641
1160,159.668,793.1641
1161,159.668,791.2109
1162,159.9731,794.1406
1163,159.668,788.2813
1164,159.9731,797.0703
1165,159.668,793.1641
1166,159.668,791.2109
1167,159.668,793.1641
1168,159.668,792.1875
1169,159.668,793.1641
1170,159.9731,793.1641
1171,159.668,791.2109
1172,160.2783,791.2109
1173,159.9731,794.1406
1174,159.668,792.1875
1175,159.9731,792.1875
1176,159.9731,792.1875
1177,159.9731,793.1641
1178,159.9731,793.1641
1179,159.3628,793.1641
